@relation housing_train_cleaned_excel_1c

@attribute sqfeet numeric
@attribute demand numeric
@attribute sqfeet_cleaned numeric

@data
1106,1,1106
715,1,715
930,1,930
693,1,693
1059,1,1059
1075,1,1075
889,1,889
1479,1,?
550,1,?
1404,1,?
645,1,645
546,1,?
704,1,704
1106,1,1106
1075,1,1075
645,1,645
897,1,897
1047,1,1047
1059,1,1059
982,1,982
1178,1,1178
900,1,900
1075,1,1075
1330,1,1330
1247,1,1247
1479,1,?
1406,1,?
1710,0,?
1073,1,1073
1479,1,?
1200,1,1200
1479,1,?
1195,1,1195
1440,1,?
1020,1,1020
700,1,700
1010,1,1010
930,1,930
1073,1,1073
1040,1,1040
750,1,750
795,1,795
1073,1,1073
1247,1,1247
1006,1,1006
960,1,960
1710,0,?
755,1,755
750,1,750
1479,1,?
550,1,?
1010,1,1010
930,1,930
806,1,806
1479,1,?
1010,1,1010
780,1,780
750,1,750
780,1,780
1236,1,1236
675,1,675
930,1,930
1710,0,?
1059,1,1059
546,1,?
704,1,704
1244,1,1244
700,1,700
900,1,900
1244,1,1244
589,1,589
1468,1,?
1213,1,1213
1244,1,1244
1468,1,?
1516,1,?
1004,1,1004
1468,1,?
700,1,700
1195,1,1195
868,1,868
1020,1,1020
710,1,710
1075,1,1075
1237,1,1237
1006,1,1006
780,1,780
1073,1,1073
1073,1,1073
597,1,597
1216,1,1216
900,1,900
1468,1,?
1040,1,1040
780,1,780
575,1,?
325,1,?
705,1,705
1244,1,1244
500,1,?
645,1,645
930,1,930
1020,1,1020
1406,1,?
1090,1,1090
1244,1,1244
897,1,897
986,1,986
775,1,775
1073,1,1073
1050,1,1050
860,1,860
860,1,860
1710,0,?
1073,1,1073
597,1,597
1244,1,1244
1236,1,1236
1330,1,1330
1073,1,1073
1516,1,?
700,1,700
897,1,897
1050,1,1050
780,1,780
1006,1,1006
1073,1,1073
780,1,780
1073,1,1073
1710,0,?
1468,1,?
1006,1,1006
750,1,750
1233,1,1233
1185,1,1185
710,1,710
1710,0,?
1073,1,1073
1710,0,?
860,1,860
1522,1,?
877,1,877
675,1,675
1479,1,?
1406,1,?
1479,1,?
1195,1,1195
860,1,860
1213,1,1213
1247,1,1247
1010,1,1010
1195,1,1195
1406,1,?
704,1,704
1690,1,?
1244,1,1244
1710,0,?
750,1,750
860,1,860
1195,1,1195
1710,0,?
1406,1,?
1090,1,1090
1106,1,1106
1073,1,1073
795,1,795
868,1,868
897,1,897
1195,1,1195
860,1,860
575,1,?
1479,1,?
1020,1,1020
1196,1,1196
1196,1,1196
1244,1,1244
1213,1,1213
1195,1,1195
615,1,615
1195,1,1195
1213,1,1213
1073,1,1073
553,1,?
1195,1,1195
1006,1,1006
1006,1,1006
704,1,704
1710,0,?
1710,0,?
860,1,860
750,1,750
710,1,710
1073,1,1073
1000,1,1000
1073,1,1073
1195,1,1195
1073,1,1073
1654,1,?
1073,1,1073
1195,1,1195
1073,1,1073
790,1,790
1479,1,?
710,1,710
1073,1,1073
1047,1,1047
1000,1,1000
1185,1,1185
479,1,?
1050,1,1050
1047,1,1047
1047,1,1047
1196,1,1196
1196,1,1196
1479,1,?
1479,1,?
546,1,?
1196,1,1196
1047,1,1047
2100,0,?
1200,1,1200
877,1,877
546,1,?
704,1,704
897,1,897
1088,1,1088
479,1,?
897,1,897
2089,0,?
1047,1,1047
1196,1,1196
1020,1,1020
1479,1,?
890,1,890
1073,1,1073
1479,1,?
1196,1,1196
1047,1,1047
806,1,806
1073,1,1073
1006,1,1006
1330,1,1330
1073,1,1073
806,1,806
1073,1,1073
754,1,754
1020,1,1020
825,1,825
1479,1,?
1020,1,1020
700,1,700
755,1,755
700,1,700
1106,1,1106
704,1,704
1075,1,1075
1075,1,1075
1075,1,1075
1106,1,1106
1047,1,1047
1196,1,1196
750,1,750
1909,1,?
1196,1,1196
553,1,?
1196,1,1196
600,1,600
522,1,?
553,1,?
1196,1,1196
899,1,899
1247,1,1247
1196,1,1196
1047,1,1047
930,1,930
1010,1,1010
1247,1,1247
1000,1,1000
1710,0,?
1075,1,1075
1710,0,?
1710,0,?
1010,1,1010
1247,1,1247
1106,1,1106
1710,0,?
1710,0,?
1000,1,1000
1195,1,1195
1710,0,?
750,1,750
795,1,795
1406,1,?
1236,1,1236
1196,1,1196
1047,1,1047
1163,1,1163
1006,1,1006
1125,1,1125
1406,1,?
1710,0,?
1247,1,1247
1106,1,1106
1236,1,1236
1073,1,1073
1006,1,1006
1196,1,1196
1047,1,1047
1196,1,1196
1075,1,1075
1073,1,1073
1236,1,1236
750,1,750
1710,0,?
553,1,?
1236,1,1236
1196,1,1196
750,1,750
479,1,?
1006,1,1006
750,1,750
1006,1,1006
750,1,750
1196,1,1196
1006,1,1006
597,1,597
1006,1,1006
750,1,750
1406,1,?
522,1,?
1406,1,?
1406,1,?
1000,1,1000
1406,1,?
597,1,597
1006,1,1006
597,1,597
1006,1,1006
597,1,597
1406,1,?
750,1,750
1006,1,1006
526,1,?
750,1,750
1006,1,1006
1047,1,1047
750,1,750
750,1,750
750,1,750
1213,1,1213
750,1,750
600,1,600
600,1,600
650,1,650
900,1,900
1100,1,1100
1750,0,?
1075,1,1075
597,1,597
597,1,597
1406,1,?
1006,1,1006
1710,0,?
1006,1,1006
1047,1,1047
1059,1,1059
1710,0,?
1690,1,?
1479,1,?
1710,0,?
1126,1,1126
800,1,800
1710,0,?
1330,1,1330
1406,1,?
1020,1,1020
1690,1,?
1479,1,?
700,1,700
1163,1,1163
1710,0,?
553,1,?
755,1,755
750,1,750
754,1,754
1059,1,1059
1196,1,1196
1195,1,1195
755,1,755
1406,1,?
553,1,?
1106,1,1106
1710,0,?
1047,1,1047
1710,0,?
553,1,?
1106,1,1106
1075,1,1075
1100,1,1100
950,1,950
1100,1,1100
704,1,704
754,1,754
877,1,877
1040,1,1040
500,1,?
1006,1,1006
930,1,930
1479,1,?
1710,1,?
1047,1,1047
755,1,755
1247,1,1247
1100,1,1100
755,1,755
1073,1,1073
553,1,?
1479,1,?
1710,0,?
930,1,930
479,1,?
1010,1,1010
1047,1,1047
800,1,800
553,1,?
1247,1,1247
553,1,?
1479,1,?
1073,1,1073
1247,1,1247
1040,1,1040
930,1,930
1073,1,1073
1213,1,1213
1479,1,?
1010,1,1010
800,1,800
780,1,780
780,1,780
1710,0,?
1330,1,1330
1247,1,1247
1196,1,1196
930,1,930
1073,1,1073
1047,1,1047
986,1,986
400,1,?
1479,1,?
1195,1,1195
1710,1,?
755,1,755
1073,1,1073
930,1,930
780,1,780
1710,0,?
1073,1,1073
1073,1,1073
1010,1,1010
1040,1,1040
930,1,930
400,1,?
1010,1,1010
1073,1,1073
1073,1,1073
553,1,?
1447,1,?
1073,1,1073
1213,1,1213
930,1,930
1247,1,1247
1073,1,1073
1010,1,1010
750,1,750
1,1,?
1073,1,1073
930,1,930
1247,1,1247
1447,1,?
754,1,754
522,1,?
597,1,597
1300,1,1300
750,1,750
1073,1,1073
522,1,?
522,1,?
1362,1,1362
750,1,750
1213,1,1213
1406,1,?
780,1,780
930,1,930
1406,1,?
930,1,930
1213,1,1213
930,1,930
675,1,675
1406,1,?
930,1,930
1106,1,1106
1059,1,1059
1073,1,1073
1166,1,1166
1075,1,1075
500,1,?
1101,1,1101
897,1,897
1073,1,1073
795,1,795
597,1,597
479,1,?
800,1,800
1195,1,1195
780,1,780
1045,1,1045
597,1,597
930,1,930
1654,1,?
1073,1,1073
750,1,750
1126,1,1126
597,1,597
1073,1,1073
553,1,?
930,1,930
45,1,?
1479,1,?
1075,1,1075
597,1,597
1073,1,1073
930,1,930
553,1,?
1458,1,?
1406,1,?
930,1,930
479,1,?
704,1,704
1075,1,1075
780,1,780
450,1,?
800,1,800
790,1,790
597,1,597
1247,1,1247
930,1,930
1010,1,1010
750,1,750
1073,1,1073
1247,1,1247
1073,1,1073
1247,1,1247
585,1,585
1073,1,1073
930,1,930
897,1,897
500,1,?
750,1,750
1165,1,1165
780,1,780
795,1,795
1247,1,1247
1010,1,1010
1479,1,?
1020,1,1020
930,1,930
1479,1,?
750,1,750
986,1,986
1073,1,1073
645,1,645
1010,1,1010
930,1,930
800,1,800
1121,1,1121
1073,1,1073
916,1,916
1400,1,?
1479,1,?
750,1,750
1247,1,1247
1362,1,1362
795,1,795
930,1,930
1040,1,1040
1330,1,1330
750,1,750
1106,1,1106
704,1,704
1075,1,1075
1075,1,1075
479,1,?
908,1,908
1106,1,1106
754,1,754
1106,1,1106
825,1,825
1106,1,1106
877,1,877
754,1,754
645,1,645
1120,1,1120
795,1,795
2344,1,?
645,1,645
704,1,704
795,1,795
795,1,795
900,1,900
900,1,900
900,1,900
900,1,900
900,1,900
900,1,900
1247,1,1247
1165,1,1165
1165,1,1165
1010,1,1010
1010,1,1010
800,1,800
800,1,800
750,1,750
2000,1,?
1330,1,1330
1010,1,1010
1247,1,1247
755,1,755
1010,1,1010
750,1,750
400,1,?
795,1,795
754,1,754
645,1,645
755,1,755
1073,1,1073
750,1,750
400,1,?
1073,1,1073
1247,1,1247
597,1,597
1073,1,1073
553,1,?
1073,1,1073
500,1,?
1073,1,1073
1073,1,1073
1010,1,1010
597,1,597
800,1,800
1073,1,1073
750,1,750
710,1,710
755,1,755
1073,1,1073
553,1,?
1073,1,1073
910,1,910
750,1,750
750,1,750
1195,1,1195
930,1,930
1075,1,1075
930,1,930
400,1,?
750,1,750
1195,1,1195
704,1,704
1213,1,1213
1195,1,1195
1073,1,1073
1479,1,?
1620,1,?
754,1,754
1073,1,1073
1073,1,1073
750,1,750
889,1,889
1006,1,1006
1106,1,1106
1330,1,1330
800,1,800
645,1,645
800,1,800
930,1,930
1170,1,1170
1468,1,?
400,1,?
897,1,897
1213,1,1213
754,1,754
930,1,930
750,1,750
930,1,930
1236,1,1236
704,1,704
1073,1,1073
1280,0,1280
1479,1,?
1330,1,1330
1073,1,1073
1073,1,1073
675,1,675
553,1,?
1163,1,1163
1075,1,1075
1106,1,1106
1073,1,1073
930,1,930
810,1,810
1447,1,?
1073,1,1073
1016,1,1016
1073,1,1073
1163,1,1163
1020,1,1020
795,1,795
1075,1,1075
795,1,795
1073,1,1073
1073,1,1073
1479,1,?
1447,1,?
900,1,900
930,1,930
1106,1,1106
704,1,704
597,1,597
780,1,780
522,1,?
1247,1,1247
1482,1,?
750,1,750
750,1,750
1247,1,1247
3184,1,?
1073,1,1073
1170,1,1170
600,1,600
750,1,750
877,1,877
897,1,897
1362,1,1362
1163,1,1163
1060,1,1060
900,1,900
900,1,900
1247,1,1247
930,1,930
1073,1,1073
1330,1,1330
1247,1,1247
795,1,795
1106,1,1106
930,1,930
897,1,897
930,1,930
795,1,795
1073,1,1073
645,1,645
694,1,694
1163,1,1163
930,1,930
1075,1,1075
795,1,795
1073,1,1073
1247,1,1247
1063,1,1063
795,1,795
1073,1,1073
1213,1,1213
930,1,930
597,1,597
986,1,986
1106,1,1106
2238,1,?
930,1,930
877,1,877
1260,1,1260
877,1,877
479,1,?
2016,1,?
800,1,800
704,1,704
1075,1,1075
704,1,704
1195,1,1195
1247,1,1247
479,1,?
897,1,897
1075,1,1075
1998,0,?
795,1,795
704,1,704
1106,1,1106
645,1,645
425,1,?
1664,1,?
2436,0,?
1075,1,1075
686,1,686
1195,1,1195
877,1,877
945,1,945
900,1,900
900,1,900
900,1,900
900,1,900
479,1,?
1447,1,?
479,1,?
1163,1,1163
1500,0,?
1040,1,1040
1073,1,1073
750,1,750
1020,1,1020
1447,1,?
1010,1,1010
755,1,755
1447,1,?
1073,1,1073
1073,1,1073
1163,1,1163
1075,1,1075
597,1,597
1479,1,?
1055,1,1055
1968,1,?
1073,1,1073
645,1,645
1213,1,1213
1447,1,?
755,1,755
1213,1,1213
1479,1,?
645,1,645
750,1,750
750,1,750
1163,1,1163
750,1,750
1073,1,1073
1708,0,?
1106,1,1106
890,1,890
1447,1,?
1479,1,?
1479,1,?
479,1,?
1150,0,1150
1073,1,1073
704,1,704
1447,1,?
1163,1,1163
750,1,750
1247,1,1247
843,1,843
897,1,897
1075,1,1075
897,1,897
1073,1,1073
1213,1,1213
1100,1,1100
982,1,982
1690,1,?
990,1,990
553,1,?
1170,1,1170
1010,1,1010
1073,1,1073
1073,1,1073
1163,1,1163
1362,1,1362
1247,1,1247
1040,1,1040
1447,1,?
780,1,780
1447,1,?
1100,1,1100
1163,1,1163
1040,1,1040
1479,1,?
1010,1,1010
1073,1,1073
800,1,800
1163,1,1163
1106,1,1106
553,1,?
704,1,704
982,1,982
780,1,780
645,1,645
820,1,820
645,1,645
597,1,597
1479,1,?
1075,1,1075
982,1,982
1073,1,1073
795,1,795
1163,1,1163
754,1,754
750,1,750
553,1,?
1500,1,?
982,1,982
1247,1,1247
1247,1,1247
1073,1,1073
1010,1,1010
597,1,597
1055,1,1055
1073,1,1073
1075,1,1075
986,1,986
754,1,754
553,1,?
795,1,795
950,1,950
780,1,780
1247,1,1247
1100,1,1100
1163,1,1163
1479,1,?
900,1,900
1163,1,1163
795,1,795
795,1,795
865,1,865
1247,1,1247
1040,1,1040
1055,1,1055
1073,1,1073
1479,1,?
750,1,750
950,1,950
1247,1,1247
1075,1,1075
1163,1,1163
1163,1,1163
897,1,897
553,1,?
820,1,820
1040,1,1040
800,1,800
1073,1,1073
1020,1,1020
1247,1,1247
675,1,675
1800,1,?
675,1,675
1163,1,1163
1075,1,1075
522,1,?
1040,1,1040
897,1,897
795,1,795
1063,1,1063
755,1,755
1040,1,1040
1213,1,1213
553,1,?
1163,1,1163
1163,1,1163
1845,1,?
750,1,750
479,1,?
750,1,750
522,1,?
750,1,750
750,1,750
750,1,750
750,1,750
1106,1,1106
750,1,750
750,1,750
795,1,795
1163,1,1163
2070,1,?
1075,1,1075
1163,1,1163
795,1,795
1447,1,?
900,1,900
1213,1,1213
750,1,750
795,1,795
1163,1,1163
645,1,645
750,1,750
704,1,704
1163,1,1163
1106,1,1106
750,1,750
795,1,795
750,1,750
877,1,877
1163,1,1163
1163,1,1163
704,1,704
897,1,897
845,1,845
900,1,900
704,1,704
1170,1,1170
1185,1,1185
890,1,890
704,1,704
1100,1,1100
1170,1,1170
1075,1,1075
1195,1,1195
645,1,645
897,1,897
795,1,795
645,1,645
535,1,?
795,1,795
1163,1,1163
897,1,897
897,1,897
1165,1,1165
1163,1,1163
803,1,803
1163,1,1163
1163,1,1163
1040,1,1040
897,1,897
953,1,953
800,1,800
1073,1,1073
1163,1,1163
1479,1,?
1040,1,1040
892,1,892
1362,1,1362
1479,1,?
1104,1,1104
1163,1,1163
1040,1,1040
1447,1,?
1362,1,1362
1075,1,1075
795,1,795
1256,0,1256
754,1,754
1163,1,1163
610,1,610
645,1,645
986,1,986
1163,1,1163
1365,1,?
754,1,754
1163,1,1163
1073,1,1073
795,1,795
1479,1,?
1106,1,1106
1160,1,1160
1479,1,?
1163,1,1163
1447,1,?
750,1,750
1073,1,1073
704,1,704
1160,1,1160
877,1,877
754,1,754
1195,1,1195
1075,1,1075
1075,1,1075
597,1,597
1247,1,1247
1040,1,1040
1040,1,1040
1073,1,1073
1497,1,?
1073,1,1073
1073,1,1073
1160,1,1160
754,1,754
1447,1,?
897,1,897
1213,1,1213
750,1,750
1040,1,1040
780,1,780
1362,1,1362
1163,1,1163
1,0,?
1247,1,1247
553,1,?
750,1,750
1160,1,1160
1010,1,1010
645,1,645
1163,1,1163
800,1,800
597,1,597
1213,1,1213
703,1,703
1010,1,1010
1020,1,1020
795,1,795
1247,1,1247
1163,1,1163
780,1,780
754,1,754
597,1,597
1362,1,1362
986,1,986
1163,1,1163
750,1,750
553,1,?
1362,1,1362
806,1,806
750,1,750
1073,1,1073
704,1,704
806,1,806
754,1,754
684,1,684
1075,1,1075
825,1,825
645,1,645
877,1,877
795,1,795
645,1,645
1247,1,1247
645,1,645
1247,1,1247
1247,1,1247
1247,1,1247
479,1,?
982,1,982
1010,1,1010
1195,1,1195
553,1,?
553,1,?
1195,1,1195
45,1,?
776,1,776
1067,1,1067
1063,1,1063
800,1,800
1149,1,1149
1365,1,?
1050,1,1050
1078,1,1078
1253,1,1253
1356,1,1356
675,1,675
976,1,976
1201,1,1201
957,1,957
950,1,950
1135,1,1135
1135,1,1135
776,1,776
550,1,?
1080,1,1080
447,1,?
1253,1,1253
1356,1,1356
880,1,880
1063,1,1063
1356,1,1356
1056,1,1056
1078,1,1078
1175,1,1175
1120,1,1120
964,1,964
1175,1,1175
1356,1,1356
723,1,723
850,1,850
650,1,650
1078,1,1078
675,1,675
1057,1,1057
676,1,676
950,1,950
1675,1,?
936,1,936
1365,1,?
425,1,?
1057,1,1057
1141,1,1141
660,1,660
1083,1,1083
1057,1,1057
936,1,936
1039,1,1039
1050,1,1050
2100,1,?
803,1,803
1135,1,1135
1365,1,?
750,1,750
1198,1,1198
1050,1,1050
723,1,723
917,1,917
1134,1,1134
704,1,704
1298,1,1298
1175,1,1175
985,1,985
1450,1,?
1050,1,1050
500,1,?
1365,1,?
1365,1,?
1204,1,1204
1365,1,?
964,1,964
1198,1,1198
1039,1,1039
1067,1,1067
812,1,812
1600,1,?
900,1,900
1050,1,1050
957,1,957
1356,1,1356
741,1,741
700,1,700
1365,1,?
950,1,950
936,1,936
1078,1,1078
936,1,936
750,1,750
675,1,675
803,1,803
757,1,757
1290,1,1290
1356,1,1356
964,1,964
850,1,850
1305,1,1305
1080,1,1080
790,1,790
1280,1,1280
913,1,913
1095,1,1095
1063,1,1063
1050,1,1050
812,1,812
300,1,?
957,1,957
1365,1,?
880,1,880
876,1,876
1050,1,1050
750,1,750
1253,1,1253
1365,1,?
1050,1,1050
850,1,850
1242,1,1242
723,1,723
1175,1,1175
758,1,758
675,1,675
1356,1,1356
703,1,703
704,1,704
720,1,720
300,1,?
300,1,?
45,1,?
1356,1,1356
1070,1,1070
936,1,936
870,1,870
1227,1,1227
650,1,650
1290,1,1290
1063,1,1063
2400,1,?
300,1,?
936,1,936
750,1,750
1050,1,1050
477,1,?
1050,1,1050
1057,1,1057
1078,1,1078
650,1,650
1050,1,1050
675,1,675
1984,1,?
964,1,964
1204,1,1204
1213,1,1213
1050,1,1050
45,1,?
1057,1,1057
1062,1,1062
800,1,800
1050,1,1050
1356,1,1356
1365,1,?
1050,1,1050
675,1,675
816,1,816
550,1,?
812,1,812
1050,1,1050
1095,1,1095
1050,1,1050
1078,1,1078
1365,1,?
1356,1,1356
950,1,950
45,1,?
857,1,857
1050,1,1050
1095,1,1095
1057,1,1057
1050,1,1050
820,1,820
820,1,820
675,1,675
1356,1,1356
950,1,950
1088,1,1088
1057,1,1057
1050,1,1050
1365,1,?
820,1,820
1356,1,1356
950,1,950
1050,1,1050
1095,1,1095
1356,1,1356
1050,1,1050
820,1,820
820,1,820
1057,1,1057
600,1,600
1227,1,1227
980,1,980
675,1,675
1063,1,1063
776,1,776
812,1,812
1050,1,1050
1984,0,?
2091,0,?
1050,1,1050
1365,1,?
1057,1,1057
1227,1,1227
675,1,675
1039,1,1039
45,1,?
1356,1,1356
1050,1,1050
1078,1,1078
1050,1,1050
1365,1,?
1227,1,1227
1057,1,1057
675,1,675
850,1,850
1050,1,1050
1365,1,?
1356,1,1356
1365,1,?
1227,1,1227
1356,1,1356
45,1,?
675,1,675
1057,1,1057
1078,1,1078
950,1,950
675,1,675
843,1,843
1057,1,1057
45,1,?
1365,1,?
820,1,820
1057,1,1057
1078,1,1078
1057,1,1057
2048,1,?
1050,1,1050
1365,1,?
1356,1,1356
800,1,800
1384,1,?
45,1,?
1057,1,1057
820,1,820
1078,1,1078
1057,1,1057
675,1,675
45,1,?
1057,1,1057
1365,1,?
1050,1,1050
1078,1,1078
1323,0,1323
1057,1,1057
675,1,675
650,1,650
820,1,820
812,1,812
776,1,776
820,1,820
1886,1,?
812,1,812
675,1,675
1668,1,?
1365,1,?
1057,1,1057
1227,1,1227
1078,1,1078
1356,1,1356
675,1,675
1050,1,1050
812,1,812
816,1,816
820,1,820
1032,0,1032
1422,1,?
812,1,812
1063,1,1063
1050,1,1050
776,1,776
1356,1,1356
950,1,950
675,1,675
820,1,820
1450,1,?
1365,1,?
1295,0,1295
1703,0,?
1183,0,1183
1186,1,1186
1491,0,?
1011,1,1011
745,1,745
1152,1,1152
1056,1,1056
1213,1,1213
1175,1,1175
1067,1,1067
1056,1,1056
1175,1,1175
1056,1,1056
758,1,758
750,1,750
1050,1,1050
1450,1,?
1007,1,1007
1186,1,1186
1083,1,1083
2040,0,?
940,1,940
1326,1,1326
1450,1,?
1067,1,1067
742,1,742
676,1,676
662,1,662
1175,1,1175
1057,1,1057
950,1,950
1050,1,1050
1057,1,1057
620,1,620
812,1,812
1095,1,1095
776,1,776
1056,1,1056
758,1,758
2100,0,?
939,1,939
1056,1,1056
1067,1,1067
1675,1,?
820,1,820
1248,1,1248
1135,1,1135
704,1,704
1175,1,1175
820,1,820
1186,1,1186
8,1,?
1056,1,1056
700,1,700
1410,1,?
1175,1,1175
1450,0,?
705,1,705
1305,1,1305
1286,1,1286
1202,1,1202
1365,1,?
1050,1,1050
1253,1,1253
742,1,742
1040,1,1040
820,1,820
1331,1,1331
1067,1,1067
1600,1,?
300,1,?
875,1,875
300,1,?
300,1,?
916,1,916
1198,1,1198
1120,1,1120
880,1,880
1400,1,?
1175,1,1175
1668,1,?
1365,1,?
850,1,850
1356,1,1356
750,1,750
676,1,676
1011,1,1011
1253,1,1253
675,1,675
1356,1,1356
1253,1,1253
650,1,650
675,1,675
870,1,870
1070,1,1070
1213,1,1213
1365,1,?
1057,1,1057
850,1,850
816,1,816
1213,1,1213
1707,0,?
1356,1,1356
1050,1,1050
850,1,850
703,1,703
1050,1,1050
975,1,975
936,1,936
1095,1,1095
820,1,820
936,1,936
1365,1,?
850,1,850
662,1,662
1017,1,1017
1326,1,1326
2100,0,?
936,1,936
964,1,964
1175,1,1175
1056,1,1056
1365,1,?
850,1,850
1616,0,?
1675,0,?
1078,1,1078
1819,0,?
1198,1,1198
1056,0,1056
2089,1,?
790,1,790
700,1,700
1298,1,1298
850,1,850
964,1,964
1175,1,1175
650,1,650
816,1,816
1095,1,1095
939,1,939
936,1,936
1365,1,?
1600,1,?
790,1,790
1529,1,?
1095,1,1095
973,1,973
936,1,936
1198,1,1198
560,1,?
1134,1,1134
1365,1,?
800,1,800
1050,1,1050
1059,1,1059
1201,1,1201
723,1,723
758,1,758
1175,1,1175
850,1,850
1040,1,1040
704,1,704
1064,1,1064
1016,1,1016
1186,1,1186
650,1,650
300,1,?
300,1,?
300,1,?
1198,1,1198
650,1,650
785,1,785
964,1,964
936,1,936
1057,1,1057
1040,1,1040
936,1,936
1213,1,1213
1365,1,?
723,1,723
1134,1,1134
1057,1,1057
1365,1,?
723,1,723
820,1,820
1057,1,1057
1050,1,1050
1050,1,1050
3000,1,?
300,1,?
300,1,?
300,1,?
803,1,803
675,1,675
1365,1,?
1050,1,1050
820,1,820
1094,1,1094
1057,1,1057
1198,1,1198
2100,0,?
1675,0,?
1186,1,1186
1056,1,1056
1175,1,1175
1175,1,1175
300,1,?
300,1,?
300,1,?
50000,1,?
1078,1,1078
2382,0,?
2382,1,?
1800,0,?
1600,1,?
1365,1,?
1356,1,1356
1365,1,?
803,1,803
1175,1,1175
1175,1,1175
1175,1,1175
742,1,742
1007,1,1007
820,1,820
1242,1,1242
2100,0,?
1326,1,1326
950,1,950
1356,1,1356
1600,1,?
1012,1,1012
1056,1,1056
1056,1,1056
1365,1,?
820,1,820
850,1,850
964,1,964
1186,1,1186
1057,1,1057
1250,0,1250
620,1,620
1675,1,?
1078,1,1078
1057,1,1057
1167,1,1167
676,1,676
300,1,?
300,1,?
300,1,?
1356,1,1356
620,1,620
1365,1,?
966,1,966
1056,1,1056
1011,1,1011
1085,1,1085
1175,1,1175
1064,1,1064
724,1,724
662,1,662
876,1,876
1298,1,1298
1007,1,1007
876,1,876
1175,1,1175
3000,1,?
1242,1,1242
1175,1,1175
1326,1,1326
1675,0,?
300,1,?
300,1,?
1056,1,1056
1007,1,1007
1365,1,?
850,1,850
1064,1,1064
1057,1,1057
1078,1,1078
1600,1,?
1186,1,1186
1356,1,1356
2100,0,?
1050,1,1050
1365,1,?
300,1,?
300,1,?
300,1,?
1057,1,1057
966,1,966
1057,1,1057
850,1,850
1326,1,1326
820,1,820
1078,1,1078
2100,0,?
885,1,885
1356,1,1356
1356,1,1356
1543,1,?
1503,1,?
820,1,820
1057,1,1057
300,1,?
300,1,?
300,1,?
936,1,936
820,1,820
1083,1,1083
1165,1,1165
675,1,675
1356,1,1356
1050,1,1050
1078,1,1078
812,1,812
1078,1,1078
1078,1,1078
1050,1,1050
783,1,783
1356,1,1356
1050,1,1050
816,1,816
1094,1,1094
776,1,776
1000,1,1000
1365,1,?
803,1,803
1057,1,1057
1050,1,1050
1050,1,1050
1375,1,?
1277,1,1277
2046,1,?
1060,1,1060
2029,0,?
1574,1,?
550,1,?
1050,1,1050
675,1,675
2012,1,?
1347,1,1347
950,1,950
812,1,812
1356,1,1356
1083,1,1083
300,1,?
300,1,?
300,1,?
1365,1,?
1365,1,?
1186,1,1186
300,1,?
300,1,?
300,1,?
820,1,820
675,1,675
1365,1,?
650,1,650
1503,1,?
1057,1,1057
1050,1,1050
1095,1,1095
1050,1,1050
2100,0,?
1365,1,?
1543,1,?
812,1,812
1675,0,?
820,1,820
1057,1,1057
800,1,800
1365,1,?
1057,1,1057
1600,1,?
780,1,780
1356,1,1356
300,1,?
300,1,?
300,1,?
1078,1,1078
1040,1,1040
650,1,650
1000,1,1000
1057,1,1057
1900,1,?
1057,1,1057
1398,0,?
768,1,768
1326,1,1326
1050,1,1050
1186,1,1186
1365,1,?
1338,1,1338
820,1,820
1050,1,1050
812,1,812
1050,1,1050
1000,1,1000
1925,0,?
1326,1,1326
1675,0,?
1365,1,?
819,1,819
300,1,?
1200,1,1200
300,1,?
1056,1,1056
1078,1,1078
1331,1,1331
1186,1,1186
820,1,820
620,1,620
1600,1,?
300,1,?
300,1,?
300,1,?
1078,1,1078
1078,1,1078
